#TYPE System.Management.Automation.PSCustomObject
"DisplayName","InstallLocation","InstallSource","LocalPackage","PsPath","InstallPropertiesPsPath","Patches","PatchPSPath"
"Kits Configuration Installer","","C:\ProgramData\Package Cache\{E8EEFC06-89BB-2085-59AD-E5D4EBF89883}v10.1.26100.1\Installers\","C:\Windows\Installer\b84db0.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\60CFEE8EBB98580295DA5E4DBE8F8938","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\60CFEE8EBB98580295DA5E4DBE8F8938\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\60CFEE8EBB98580295DA5E4DBE8F8938\Patches"
"WinRT Intellisense PPI - en-us","","C:\ProgramData\Package Cache\{BD035546-E464-CC16-DC7C-B8DA11C6A878}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e5f.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\645530DB464E61CCCDC78BAD116C8A87","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\645530DB464E61CCCDC78BAD116C8A87\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\645530DB464E61CCCDC78BAD116C8A87\Patches"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","","c:\756bbfc0da01645c4e9b53e50422\","c:\Windows\Installer\811d073.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\67D6ECF5CD5FBA732B8B22BAC8DE1B4D","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\67D6ECF5CD5FBA732B8B22BAC8DE1B4D\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\67D6ECF5CD5FBA732B8B22BAC8DE1B4D\Patches"
"Adobe Refresh Manager","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\Cache\","C:\Windows\Installer\1e37943.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA408033019195102844060187","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA408033019195102844060187\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA408033019195102844060187\Patches"
"Adobe Acrobat Reader","C:\Program Files (x86)\Adobe\Acrobat Reader DC\","C:\ProgramData\Adobe\Setup\{AC76BA86-7AD7-1033-7B44-AC0F074E4100}\","C:\Windows\Installer\88b4e8.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA7DA73301B744CAF070E41400","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA7DA73301B744CAF070E41400\InstallProperties","System.String[]","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\68AB67CA7DA73301B744CAF070E41400\Patches"
"Windows SDK Desktop Libs x86","","C:\ProgramData\Package Cache\{D3405996-D1D3-22ED-020B-09BB68DED4DF}v10.1.26100.1\Installers\","C:\Windows\Installer\b84eb9.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6995043D3D1DDE2220B090BB86ED4DFD","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6995043D3D1DDE2220B090BB86ED4DFD\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6995043D3D1DDE2220B090BB86ED4DFD\Patches"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","","c:\1ddee7102646ed9f5d372b604c16\","c:\Windows\Installer\811d079.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6E815EB96CCE9A53884E7857C57002F0","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6E815EB96CCE9A53884E7857C57002F0\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\6E815EB96CCE9A53884E7857C57002F0\Patches"
"Microsoft WSE 3.0 Runtime","C:\Program Files (x86)\Microsoft WSE\v3.0\","E:\soft\","C:\Windows\Installer\1336a31.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\70D17E3E72DCBC644884614DBF92AA31","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\70D17E3E72DCBC644884614DBF92AA31\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\70D17E3E72DCBC644884614DBF92AA31\Patches"
"altavia police 2017","C:\Program Files (x86)\altavia\altavia police 2017\","\\palmier\install\police\","C:\Windows\Installer\2c0c1bd.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\77E8AF4AB1ACE574BA0AE6584EF0446A","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\77E8AF4AB1ACE574BA0AE6584EF0446A\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\77E8AF4AB1ACE574BA0AE6584EF0446A\Patches"
"Classic Shell","","C:\ProgramData\","C:\Windows\Installer\193b9a.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7B58C0486D3D3414A99FAD8EF05DC4CF","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7B58C0486D3D3414A99FAD8EF05DC4CF\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7B58C0486D3D3414A99FAD8EF05DC4CF\Patches"
"Windows SDK for Windows Store Apps Libs","","C:\ProgramData\Package Cache\{680C7BD7-3C84-966E-CAAE-672183486CF0}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e7d.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7DB7C08648C3E669ACEA76123884C60F","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7DB7C08648C3E669ACEA76123884C60F\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7DB7C08648C3E669ACEA76123884C60F\Patches"
"Windows SDK ARM64 Desktop Tools","","C:\ProgramData\Package Cache\{C4D5E7E7-D1BC-0561-830C-6C18A8AF8BD4}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ee1.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7E7E5D4CCB1D165038C0C6818AFAB84D","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7E7E5D4CCB1D165038C0C6818AFAB84D\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7E7E5D4CCB1D165038C0C6818AFAB84D\Patches"
"Windows SDK for Windows Store Apps Headers","","C:\ProgramData\Package Cache\{FE2E9BF7-4B50-51D8-0227-6B0BBF847915}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e91.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7FB9E2EF05B48D152072B6B0FB489751","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7FB9E2EF05B48D152072B6B0FB489751\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\7FB9E2EF05B48D152072B6B0FB489751\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\81F90C2096FB43D429B55B315E354A6E\Patches"
"Windows SDK for Windows Store Apps Headers OnecoreUap","","C:\ProgramData\Package Cache\{B40F1528-B275-646C-F0F7-68C00992A0F2}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e87.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8251F04B572BC6460F7F860C90290A2F","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8251F04B572BC6460F7F860C90290A2F\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8251F04B572BC6460F7F860C90290A2F\Patches"
"WPTx64 (DesktopEditions)","","C:\ProgramData\Package Cache\{273AF468-BAB5-2ED9-8FDD-8287B27CC9E0}v10.1.26100.1\Installers\","C:\Windows\Installer\b84d8d.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\864FA3725BAB9DE2F8DD28782BC79C0E","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\864FA3725BAB9DE2F8DD28782BC79C0E\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\864FA3725BAB9DE2F8DD28782BC79C0E\Patches"
"SDK ARM64 Additions","","C:\ProgramData\Package Cache\{EA0E2768-F40D-30CA-E9D7-C7EAB9EB52C1}v10.1.26100.1\Installers\","C:\Windows\Installer\b84eeb.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8672E0AED04FAC039E7D7CAE9BBE251C","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8672E0AED04FAC039E7D7CAE9BBE251C\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8672E0AED04FAC039E7D7CAE9BBE251C\Patches"
"Windows App Certification Kit SupportedApiList x86","","C:\ProgramData\Package Cache\{DF6029A8-BAC3-339D-330A-5FDD7F3B2EC9}v10.1.26100.1\Installers\","C:\Windows\Installer\b84dc4.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8A9206FD3CABD93333A0F5DDF7B3E29C","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8A9206FD3CABD93333A0F5DDF7B3E29C\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8A9206FD3CABD93333A0F5DDF7B3E29C\Patches"
"Windows SDK for Windows Store Managed Apps Libs","","C:\ProgramData\Package Cache\{3B59E3B8-B4A0-F45A-C0A5-B27CF43EE627}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e4b.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8B3E95B30A4BA54F0C5A2BC74FE36E72","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8B3E95B30A4BA54F0C5A2BC74FE36E72\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8B3E95B30A4BA54F0C5A2BC74FE36E72\Patches"
"WinRT Intellisense UAP - Other Languages","","C:\ProgramData\Package Cache\{AA2FFDD8-9CDA-61DB-164C-14968DB21B80}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e9b.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8DDFF2AAADC9BD1661C44169D82BB108","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8DDFF2AAADC9BD1661C44169D82BB108\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8DDFF2AAADC9BD1661C44169D82BB108\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\8E011FC011759914C8F4B90FCCB4C6C4\Patches"
"WCF Data Services 5.0 (for OData v3) CHT Language Pack","","C:\ProgramData\Package Cache\{45E8C919-EEA6-450B-BF21-0BE7CB1C8713}v5.0.51212.0\","C:\Windows\Installer\1267180.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\919C8E546AEEB054FB12B07EBCC17831","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\919C8E546AEEB054FB12B07EBCC17831\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\919C8E546AEEB054FB12B07EBCC17831\Patches"
"WCF Data Services 5.0 (for OData v3) DEU Language Pack","","C:\ProgramData\Package Cache\{6CC0CA39-0471-4476-B556-EE0EC8AFCD19}v5.0.51212.0\","C:\Windows\Installer\1267185.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\93AC0CC6174067445B65EEE08CFADC91","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\93AC0CC6174067445B65EEE08CFADC91\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\93AC0CC6174067445B65EEE08CFADC91\Patches"
"Windows SDK Desktop Libs x64","","C:\ProgramData\Package Cache\{59010349-FA65-27DE-60AB-AED6527C772C}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ec3.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9430109556AFED7206BAEA6D25C777C2","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9430109556AFED7206BAEA6D25C777C2\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9430109556AFED7206BAEA6D25C777C2\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9737449A4502B174CB90029BF85F6E68\Patches"
"Windows SDK","","C:\ProgramData\Package Cache\{5DA44299-8D39-3696-EC00-32EEFF119CDB}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e37.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99244AD593D86963CE0023EEFF11C9BD","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99244AD593D86963CE0023EEFF11C9BD\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99244AD593D86963CE0023EEFF11C9BD\Patches"
"Windows SDK for Windows Store Apps Contracts","","C:\ProgramData\Package Cache\{7EEEA299-1B33-B7D8-FCDC-A10D3E6E0204}v10.1.26100.1\Installers\","C:\Windows\Installer\b84dec.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\992AEEE733B18D7BCFCD1AD0E3E62040","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\992AEEE733B18D7BCFCD1AD0E3E62040\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\992AEEE733B18D7BCFCD1AD0E3E62040\Patches"
"WPT Redistributables","","C:\ProgramData\Package Cache\{DD90BD99-C1ED-41D9-B057-2E22813641CF}v10.1.26100.1\Installers\","C:\Windows\Installer\b84d92.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99DB09DDDE1C9D140B75E222186314FC","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99DB09DDDE1C9D140B75E222186314FC\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\99DB09DDDE1C9D140B75E222186314FC\Patches"
,,,,,,"","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9A001636A79CC2D429CE7B594904BD4D\Patches"
"Windows Mobile Extension SDK Contracts","","C:\ProgramData\Package Cache\{5F6D5EB9-A9F7-C652-2452-F1FAAE5052A3}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e23.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9BE5D6F57F9A256C42251FAFEA05253A","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9BE5D6F57F9A256C42251FAFEA05253A\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9BE5D6F57F9A256C42251FAFEA05253A\Patches"
"Windows SDK OnecoreUap Headers arm64","","C:\ProgramData\Package Cache\{B60A23F9-3FED-9654-904C-93B04C6777F6}v10.1.26100.1\Installers\","C:\Windows\Installer\b84ee6.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9F32A06BDEF3456909C4390BC476776F","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9F32A06BDEF3456909C4390BC476776F\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\9F32A06BDEF3456909C4390BC476776F\Patches"
"Google Update Helper","","C:\Program Files (x86)\Google\Update\1.3.35.452\","C:\Windows\Installer\2edc2e3d.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A089CE062ADB6BC44A720BA745894BAC","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A089CE062ADB6BC44A720BA745894BAC\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A089CE062ADB6BC44A720BA745894BAC\Patches"
"WCF Data Services 5.0 (for OData v3) Primary Components","","C:\ProgramData\Package Cache\{F478D90A-D495-4543-8374-CD736B9DE917}v5.0.51212.0\","C:\Windows\Installer\1267171.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A09D874F594D34543847DC37B6D99E71","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A09D874F594D34543847DC37B6D99E71\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A09D874F594D34543847DC37B6D99E71\Patches"
"Windows IoT Extension SDK Contracts","","C:\ProgramData\Package Cache\{100FD91A-EAC0-BBEB-DBB5-368383419830}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e0f.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A19DF0010CAEBEBBBD5B633838148903","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A19DF0010CAEBEBBBD5B633838148903\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A19DF0010CAEBEBBBD5B633838148903\Patches"
"Windows Mobile Extension SDK","","C:\ProgramData\Package Cache\{67B4F83A-185B-492D-4997-D5A89A333876}v10.1.26100.1\Installers\","C:\Windows\Installer\b84e3c.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A38F4B76B581D29494795D8AA9338367","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A38F4B76B581D29494795D8AA9338367\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A38F4B76B581D29494795D8AA9338367\Patches"
"RemoteApp Tool","C:\Program Files (x86)\RemoteApp Tool\","C:\Users\administrateur.BROCELIANDE\Desktop\","C:\Windows\Installer\2ef637a.msi","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A3B1BB9E97A15B441B8A839409D69454","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A3B1BB9E97A15B441B8A839409D69454\InstallProperties","","Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Products\A3B1BB9E97A15B441B8A839409D69454\Patches"
